"Gene.Symbol","Flu.non.immunized.healthy","Flu.non.immunized.healthy.1","Flu.non.immunized.healthy.2","Flu.non.immunized.healthy.3","Flu.non.immunized.healthy.4","Flu.non.immunized.healthy.5"
"PAQR4",4.030711267,3.409882058,3.778424375,2.799989814,4.074324844,3.189886272
"PAQR5",2.7603355475,2.832603495,2.814010156,2.3442813395,2.2022556415,2.182987611
"PAQR6",4.664955498,4.177383996,4.144204194,3.633273352,4.348393495,3.796395992
"PAQR7",3.901140111,3.32413966,3.689965102,3.181282438,3.568668812,3.076815557
"PAQR8",6.5227551955,7.612503616,6.087038025,5.994106746,7.1569572625,5.368371441
"PAQR9",2.9116083695,3.209801512,3.083113688,2.240691748,2.296053484,2.509788491
"PARD3",4.3477880555,4.85878710325,3.68655305675,4.09066539475,3.540932239,3.25182270175
"PARD3B",3.4833131384,3.1136571972,2.9715847432,2.6804135804,2.6731308014,2.3772649188
"PARD6A",4.510530687,4.956982989,4.810563949,4.209567577,4.501638594,4.301669024
"PARD6B",2.93448034333333,3.24158105,3.030848603,2.32548120733333,2.57564248666667,2.65019828333333
"PARD6G",3.22255912266667,3.05549199,3.28770219666667,2.53666983133333,2.43412776066667,2.34464541333333
"PARK7",10.96658134,11.08546393,10.80661785,10.46275186,10.70201102,10.32341385
"PARL",7.593191126,7.4279683105,7.7554376795,6.3990614425,6.4397159315,6.45973855
"PARN",8.368369833,8.247271897,8.288269538,7.136034125,7.232758294,7.665239628
"PARP1",8.252552712,8.025178267,7.679147972,6.898487989,7.598414212,6.960381403
"PARP12",8.296417321,8.18109408,8.364273415,7.751653739,7.894690712,7.97069854
"PARP14",5.7366777145,5.5627038405,5.776933376,5.462723822,5.5978317305,5.106441803
"PARP15",6.1882071045,5.1944958555,5.5810323495,3.8906233465,4.1605497585,4.656790872
"PARP16",6.604756336,6.457437808,6.534749525,5.524681152,5.470863673,5.864758542
"PARP3",3.885974254,3.959382117,4.479942037,3.174473666,3.262159821,3.465536851
"PARP4",9.608750892,9.602667067,9.289851978,9.14564657,9.27868023,8.876623141
"PARP6",7.76620745133333,7.428136688,7.61837505,7.28932513733333,7.23882244466667,7.79709643666667
"PARP8",9.013474752,8.727384764,9.248171066,8.2746764295,8.1290422465,8.4002554055
"PARP9",7.015941721,7.4260947175,7.581924689,6.886357852,6.860178462,6.491069193
"PARS2",3.69518675,3.79654742,3.268293602,2.870585574,3.289601911,3.516437528
"PART1",2.95846397866667,3.070254275,2.9296066,2.60851418033333,2.64914217133333,2.64542591133333
"PARVA",2.9139464218,2.9457741208,2.9517661508,2.3179239056,2.710130776,2.2348106296
"PARVB",4.3474425774,4.9199951402,4.2225633902,5.3824924928,3.9140637784,3.6840550662
"PARVG",8.099767439,8.087286666,7.7219962355,8.0682815485,7.847231626,7.8644681675
"PASD1",2.953419892,3.114576041,3.150115576,2.58554678,2.367189176,2.437556316
"PASK",6.02458913433333,6.62831370566667,6.08762830533333,6.54916296833333,6.06790654533333,5.816065136
"PATE1",2.9119448425,2.811508999,2.9875269455,2.6141451755,2.4775933205,2.35345613
"PATL1",6.3706066802,6.1476515838,6.5047850612,5.9371625946,5.5805974728,5.582717779
"PATZ1",5.10173571116667,4.7349213035,4.85947368066667,4.10508914416667,4.38589924383333,4.457704638
"PAWR",3.5832867472,3.7648602782,3.5873472598,3.2689349536,3.2158329588,3.5642990052
"PAX2",2.9780070765,2.958492333,3.302967114,2.4114388165,2.443440249,2.463932686
"PAX3",3.09905238175,3.1903399875,3.01689896675,2.54567979475,2.64336426575,2.45994058875
"PAX4",3.2317311785,2.815400831,3.2142887375,2.1901541435,2.377714679,2.4880905555
"PAX5",6.518455558,6.50714782,6.3544411385,5.1239980375,5.4007409235,6.2304154115
"PAX6",3.0116946435,2.9544063615,3.0499289965,2.5415409155,2.4350871405,2.34128813
"PAX7",3.202842973,2.99443033,3.1034702145,2.458456111,2.429869909,2.624741755
"PAX8",3.38381289175,3.40828786575,3.39746072025,2.632703220125,2.831328120375,2.646529025875
"PAX9",3.358708015,2.946229622,2.982439903,3.047967407,2.474154267,2.499087294
"PAXIP1",7.26555402,7.280301823,7.427284785,6.557244567,6.321987134,6.687659139
"PBLD",3.492974243,3.7928147105,3.697756087,2.805944644,3.0231068545,2.4043597705
"PBOV1",2.6504026175,2.719880168,2.7498606205,2.4914262325,2.364739774,2.3554361155
"PBRM1",5.79793950183333,6.0220776005,5.76870949483333,5.19542765816667,5.02503379233333,4.9753208735
"PBX1",5.73172134733333,6.27989354733333,4.46837228666667,5.58400812366667,5.52634189333333,4.42209046366667
"PBX2",5.84886670525,5.5913211,5.76854615275,5.43179492675,5.0513564175,5.2420349465
"PBX3",5.150136476,5.5155695165,5.263131132,4.8133466475,4.8120119445,5.099903551
"PBX4",6.443403628,5.873488653,6.146698381,4.977959563,5.202986156,5.950527382
"PBXIP1",7.34903060825,7.23131399375,7.3549866995,6.62731295275,6.42883476575,6.82957038275
"PC",3.265670357,3.138794748,3.529039406,2.803752823,2.58517399,2.766287406
"PCBD1",4.328499536,3.766797996,4.684089679,3.91191781,4.270037061,3.96444481
"PCBD2",5.13640375666667,5.269279078,5.089505474,4.483816447,4.57556640866667,4.61326052466667
"PCBP1",10.7596363,10.84846064,10.62410195,10.18884788,10.18784589,10.23322341
"PCBP2",7.7469324655,7.41161914816667,7.88556676683333,6.492814784,6.16084285083333,6.72319414466667
"PCBP3",2.972384724,3.251799542,3.69407077,3.504370736,3.364367517,3.337276535
"PCBP4",5.627739034,5.252126047,5.508554161,4.528396888,4.611501492,4.707380942
"PCCA",3.80921126533333,3.46723174533333,3.50765715233333,3.19360716,3.205301201,3.257299747
"PCCB",5.367565368,4.944696707,5.4309939655,4.2527203045,4.746378599,4.772159597
"PCDH1",3.431733943,3.4151047355,3.2154412965,2.86326415,2.7220070375,2.83075237
"PCDH10",3.0956445005,3.145901535,2.8934334295,2.1343854215,2.5811865685,2.407963582
"PCDH11Y",2.686108128,2.90251137,2.550724627,2.1927094195,2.5504639925,2.0805880035
"PCDH12",3.769919296,3.550943753,3.143900182,2.718058775,3.167383281,2.760696369
"PCDH15",2.738664692,2.77411513,2.638654873,2.232603277,2.1829558815,2.32063216
"PCDH17",2.99678563733333,2.89701501566667,2.960378534,2.624647992,2.66152029533333,2.63588698033333
"PCDH18",3.456924341,3.182137228,3.5102255545,2.3575454655,2.379575684,2.1695975395
"PCDH19",3.370961481,3.144774051,3.874482029,2.46807695,2.435026848,2.761047448
"PCDH20",2.7270225805,2.7551351435,2.8170588555,2.6870493235,2.7282986105,2.2808671325
"PCDH7",2.751994727,2.7934701836,2.8901159338,2.3557848784,2.360733748,2.3238317486
"PCDH8",2.60979498,2.468824122,2.581974445,2.021905018,2.233576138,2.181249299
"PCDH9",4.901102258,4.8519177235,4.2027807835,3.9239100955,3.8370288695,4.4890350825
"PCDHB1",2.837370047,2.948066304,3.021386872,2.790516755,2.509326247,2.295242217
"PCDHB10",2.8547827,2.654530128,2.811457434,2.732460871,2.364118394,2.629658456
"PCDHB11",2.82949319,2.954239945,2.945539415,2.998337781,2.811918353,2.882752965
"PCDHB12",3.049914009,2.832949304,2.90477275,2.412332093,2.596819168,2.586271303
"PCDHB13",3.054018237,2.962702375,3.108890502,2.1144666845,2.330698304,2.245259799
"PCDHB14",2.808319543,2.779893536,2.719511681,2.764734437,2.453578224,2.564918069
"PCDHB15",2.835326848,2.80341131,2.631988656,2.416935156,2.308765316,2.134633287
"PCDHB16",2.79564979,3.173159972,3.09687506,2.552077001,2.255196977,2.589125401
"PCDHB2",2.977173794,2.933156664,2.956426907,2.434582186,2.658152576,2.466933389
"PCDHB4",3.170254514,3.177293166,2.9535891095,2.2263432055,2.711572547,2.260931578
"PCDHB5",3.033772523,3.073921757,3.407841606,2.762760278,2.187605114,2.513647612
"PCDHB6",2.9146384585,2.685283109,2.591626689,2.463032881,2.5884429185,2.180260482
"PCDHB7",2.544414675,2.545147892,2.504837237,1.977040903,2.118392736,2.209231698
"PCDHB8",2.817642254,2.986043706,2.880190809,2.561005149,2.609813191,2.453514793
"PCDHB9",2.965108541,2.846790195,3.036785863,2.528265763,2.343684002,2.4411859
"PCF11",7.94613262,7.9679433735,7.8289738755,7.3440871205,6.8610854435,7.6381055195
"PCGF1",4.545693882,4.5539342925,4.333972353,4.308726503,4.0912508575,4.9345201785
"PCGF2",3.578180701,3.568091123,3.43769800775,3.069117503,2.56336768175,2.57784048725
"PCGF3",4.79706215766667,5.01736447166667,5.70523652633333,5.47140047933333,4.821869444,4.527653131
"PCGF5",7.9945863844,8.0612211604,7.9428168708,7.5345430052,6.9415026916,7.1480358586
"PCGF6",5.637496585,6.031460427,5.638444201,4.287313484,4.88624756,4.507148691
"PCID2",7.2694807825,7.54458808,6.930419268,7.021797822,7.7077694025,7.0030897265
"PCIF1",6.57028161775,6.03002319425,6.9156969935,5.8624386855,5.1731043005,6.3506090965
"PCK1",2.750370885,2.729965753,2.906346048,2.074471298,2.238009741,2.325335775
"PCK2",6.454224774,6.835776035,6.402782186,5.445853043,6.269506879,5.758709943
"PCLO",2.87898948233333,2.851848272,3.00836564,2.67176558933333,2.26032549333333,2.400382884
"PCM1",7.58251519366667,7.98263057066667,7.75793419483333,6.65367828783333,6.851017136,6.8840760985
"PCMT1",9.21597931933333,9.449645664,8.894692534,8.12416975066667,8.44352010466667,7.737692307
"PCMTD1",6.8629424636,6.9363211306,6.722389904,6.3951806336,5.9509518458,5.6985796874
"PCMTD2",6.872486844,6.815462589,6.823033088,5.909337454,5.485218803,6.413464143
"PCNA",8.656163887,9.000958981,8.559927515,7.427096322,8.677454886,7.790175955
"PCNP",8.59875997766667,8.33764706,8.42190674333333,7.60563447333333,7.24406683733333,7.58428412133333
"PCNT",6.8000627595,6.5707220795,7.125990325,5.7628654915,5.5747617405,6.330920615
"PCOLCE",3.411420093,3.677531895,3.444084654,3.374012711,3.27779985,3.083140595
"PCOLCE2",2.711013549,2.711642548,2.710643411,2.407809881,2.361089242,2.326607656
"PCP2",4.343674995,5.151788094,3.56150501,4.007734218,4.290988636,3.899033601
"PCP4",3.157075243,3.164862201,3.558827106,2.327372488,3.020008049,2.232168349
"PCP4L1",3.607961271,3.234949269,3.043688189,3.059160522,3.217316913,2.541004826
"PCSK1",2.92705697,2.999485824,2.617225314,2.688557492,2.372961473,2.771140714
"PCSK1N",3.454118997,3.453115439,3.238244711,3.78770145,3.314694405,3.281788179
"PCSK2",3.0852827,3.047621923,2.945268175,2.622817923,2.237707448,2.3455579725
"PCSK4",4.290321791,4.039748499,4.029210025,3.259057175,3.266923342,3.319038971
"PCSK5",6.91742108033333,7.407436918,6.57688864766667,6.23476810333333,5.52614118133333,5.91795221033333
"PCSK7",7.000883889,6.55345570133333,6.60942139166667,6.290644618,6.391188525,6.49712437333333
"PCSK9",2.897637803,3.194345744,2.86385265,2.90335674,2.720775877,2.58566903
"PCTP",8.18574964,8.659279604,7.396037192,6.996084379,7.039991777,6.556684817
"PCYOX1",5.8993775575,6.090610504,6.1814508295,5.0147324385,5.271131737,4.834955548
"PCYOX1L",8.175289692,8.694898841,7.689479079,8.021844406,7.833210753,7.808795106
"PCYT1A",6.22510064233333,6.61337013333333,6.460917796,5.442168538,5.576471695,5.64291664033333
"PCYT2",5.121784278,5.307483254,5.126062862,4.595292696,4.621679884,4.387640806
"PDC",2.568295869,3.086633566,2.557992091,2.55778501,2.246943576,2.425404952
"PDCD1",3.656482247,3.568861823,3.638101566,3.74464692,3.365063403,2.983740124
"PDCD10",10.16015178,10.34109362,9.88271072,9.454476449,9.62345615,8.88738877
"PDCD1LG2",3.0627948135,2.925636456,2.7838763365,2.44017689,2.7279506435,2.5472088175
"PDCD2",6.0459599036,5.818900684,6.0008962112,5.219227078,5.2690959534,4.9315384296
"PDCD2L",5.499920147,5.815938628,4.856535749,5.060608196,5.335160971,4.76888989
"PDCD4",8.7974346332,8.590117764,8.6172021928,7.6778195036,7.3921212098,7.8912081756
"PDCD6IP",8.6782523165,8.7277824035,8.4178814385,8.0300340715,8.0409679985,7.9866227905
"PDCD7",5.563336266,5.6968037025,5.1870795595,4.5581460135,4.852315971,5.1167603115
"PDCL2",2.737387282,2.517967229,2.727044045,2.344023892,2.371471743,2.083004761
"PDE11A",2.846967633,2.9594213635,2.9706333985,2.60664385875,2.66222464875,2.48867664925
"PDE12",5.352756623,5.291154642,5.39060512625,3.8737384845,4.1446512175,4.26568277975
"PDE1A",3.03681484242857,3.05481734,2.88402957728571,2.52202926714286,2.484743391,2.41979717714286
"PDE1B",4.279738091,4.600668912,4.688234162,4.221390948,4.272995632,4.089857713
"PDE1C",3.1455818416,3.0437091656,3.1257978388,2.7015057268,2.585334982,2.6466189922
"PDE2A",3.169564308,3.441112069,3.120470131,3.693692853,3.18413655,2.852086524
"PDE4A",3.7466988068,3.8869344258,3.704102093,3.2178407216,3.2833906532,3.1088594378
"PDE4C",4.13185007875,4.1594649645,4.37213164575,3.55972576375,3.59521295575,3.657848745
"PDE4DIP",4.31390119118182,4.24830015618182,4.37345159645455,3.73074149209091,3.80658960863636,3.88186287336364
"PDE5A",4.16918766625,4.813663324375,3.66420263425,3.555633851375,3.9860782565,3.10243292325
"PDE6A",2.939239657,3.042692435,2.97717924,2.496672749,2.734233872,2.174079246
"PDE6B",4.43037113,4.26013036466667,4.39000640666667,3.79508302733333,4.010071616,4.20086237566667
"PDE6C",2.603204115,2.520758902,2.818259163,2.230572435,2.286205944,2.321750168
"PDE6D",6.328112006,6.35973893133333,6.435525933,5.59848404033333,5.628389893,5.51287692266667
"PDE6G",4.063509725,4.003825593,4.080992502,3.910893375,4.072986794,4.030536611
"PDE6H",3.025155009,2.921306456,2.630380311,3.125615616,3.384597427,3.107282442
"PDE7A",5.8862573772,6.1990855092,5.3848831894,5.3651092146,5.2385201124,5.7834121202
"PDE7B",3.26292400766667,3.277916042,3.23268377366667,2.51793524266667,2.68578952166667,2.59477922266667
"PDE8A",5.58235856025,5.89246914825,5.78522189325,5.33449114725,5.09969787725,5.461821001
"PDE8B",3.15097189866667,2.91278468966667,3.207578037,2.74395783433333,2.33378886066667,2.719181558
"PDE9A",3.5745231705,3.439983186,3.1734907675,3.802568252,3.088710457,3.7897308785
"PDGFA",5.2452137,5.63291571333333,4.23855172466667,5.05300550266667,6.034247476,4.52665043333333
"PDGFB",3.464275267,3.626261497,3.3618294935,3.102940331,2.912771995,2.57692071075
"PDGFC",6.600028923,6.5708090225,5.637315588,6.681161323,5.1581992875,5.1434405105
"PDGFD",5.2915197775,5.538063355,5.494336838,3.980683986,4.839981263,4.38027684
"PDGFRA",3.40523566725,3.32623051325,3.3020225095,2.858884104,2.55873289225,2.61148347075
"PDGFRB",3.365709877,3.229457595,3.567468815,2.731782574,2.625339324,3.005882939
"PDGFRL",3.308395813,3.186271172,3.093077216,2.424589341,2.359688329,2.180051135
"PDHA1",7.92490114966667,7.93368553133333,7.74992692633333,7.10548206266667,7.30465372266667,7.323516957
"PDHA2",3.305285157,3.184611358,3.405042857,2.724995475,2.660946703,2.802622311
"PDHB",8.9616743495,9.1430010315,8.675762427,8.12762736,8.5423894955,8.095445102
"PDHX",7.898755427,7.645206806,7.898904836,7.013680938,7.139994119,7.072564339
"PDIA2",3.340395815,3.374967499,3.55440840166667,3.03035839133333,3.00179625333333,2.939442851
"PDIA4",8.1802086995,7.7386463815,7.454137308,6.461788114,7.4509694675,7.2521928595
"PDIA5",7.274306201,6.340068101,6.105299646,5.251621311,6.89184978,6.641413496
"PDIA6",9.82486994075,9.6015931065,9.606004759,8.6962465715,9.384426765,8.9019708105
"PDIK1L",6.844962456,6.950234758,7.123568479,5.196795681,5.694189541,6.332730697
"PDILT",2.946236568,2.976477088,2.696305542,2.617533652,2.459587248,2.640680922
"PDK1",7.4136977115,7.5059419345,6.645808616,7.3023099775,6.485782264,7.272681639
"PDK2",4.4927893625,5.0736162395,4.860144048,4.726260603,5.1008610455,4.605808616
"PDK3",6.3859977436,6.3793662404,6.3694454228,6.228171864,5.9157853012,6.1870927988
"PDK4",4.881744263,6.00175969633333,6.574777111,2.507210827,3.53479994333333,4.29249567833333
"PDLIM1",8.602890284,9.950945946,8.158098607,9.314208436,8.954851191,8.117787303
"PDLIM2",5.563907356,5.455700538,5.316738089,5.439721402,5.222058803,4.981357604
"PDLIM3",2.79260285566667,2.62602876333333,2.81719733033333,2.29076295633333,2.20302835766667,2.60243958433333
"PDLIM4",3.357675721,3.2759211044,3.389042535,2.7767682366,2.8528394564,2.881063103
"PDLIM5",5.0037936345,5.2657524686,5.1339473039,4.5915406488,4.1929071674,4.2875129592
"PDLIM7",3.408770675,3.69582652657143,3.329561724,3.37322544471429,3.05898831614286,2.95523722185714
"PDP2",3.644043909,3.452671505,3.347546513,2.635026343,2.798419198,2.824655351
"PDPK1",8.16846012633333,8.29061920633333,8.34873582233333,7.91098035233333,7.69016624733333,7.73109937733333
"PDPN",3.138495629,3.0766123535,3.15241185775,2.431533661,2.52411570275,2.609528192
"PDPR",6.40887777666667,6.65894996533333,6.34346565066667,5.59238996566667,5.52526314866667,5.52440137
"PDRG1",6.103983376,6.092052356,6.460781914,5.649418328,5.88071658,6.661824532
"PDS5A",7.84071733275,7.87093434325,7.98451609025,6.440276264,6.29512890425,6.301697378
"PDS5B",4.85650703114286,4.940190463,4.98162952,4.06641494214286,4.00952776971429,4.34181396485714
"PDSS1",5.984833926,6.0405656535,5.750985307,5.130957568,4.591563767,4.675899216
"PDSS2",6.527164375,6.475012017,6.6571893565,5.6803075285,5.519782225,5.914315954
"PDX1",3.13249572566667,3.14259179633333,3.51296426966667,2.416415418,2.599213454,2.69048624766667
"PDXDC1",4.72711518733333,4.77178004866667,5.03811327483333,3.79284537066667,3.82746057916667,4.0999173725
"PDYN",3.437894896,3.23943788,3.693556234,2.491247838,2.807916726,2.456011276
"PDZD11",7.399625058,7.728707131,7.232114375,6.220276413,7.346841666,6.599682431
"PDZD2",3.04668515366667,3.38264207,3.14057596666667,2.71037699266667,2.56637859866667,2.31486019533333
"PDZD3",3.5025090145,3.3986234225,3.614199158,3.094322719,2.9818450505,3.421556117
"PDZD4",5.493397838,4.994350049,5.289941481,4.171014595,4.777100276,3.902727221
"PDZD7",3.314440697,3.120245664,3.051652222,2.631093912,2.413520687,2.170015175
"PDZD8",5.17286852866667,5.12075967166667,6.53655229733333,4.765410945,4.819880705,4.73326172133333
"PDZK1",3.564275796,3.05042051,2.896928761,2.748396701,2.271539289,2.466374815
"PDZK1IP1",7.1543608405,8.9448633905,5.7055947765,7.746925503,7.5343842225,4.8998256155
"PDZRN3",2.9261807985,2.764790707,2.8102107855,2.530914478,2.3417512065,2.3763520895
"PDZRN4",2.812810077,2.462982025,2.472761355,2.168939141,1.956710882,2.196501175
"PEA15",8.0707675645,7.791490429,8.1334243855,8.0974426205,7.320930444,7.4427930015
"PEBP1",9.408081223,8.78196412,9.04706975533333,8.42129883466667,8.51762785866667,8.737034395
"PEBP4",2.767364769,3.07383463,2.533924932,2.464488724,2.446552885,2.251227118
"PECAM1",8.82222663075,8.71552588875,8.78835102975,8.59767557525,8.149622767,7.80122748675
"PECR",6.3652100685,6.293322146,6.2919984235,5.109571093,5.3685489845,5.441181315
"PEF1",7.421718307,7.58076798,7.565234556,6.99928863,7.426407977,7.238843214
"PEG10",3.5112925645,3.4937229755,3.7474705785,3.2910603275,2.7546262345,3.0713805855
"PEG3",2.993719206,2.981686489,2.740490446,2.841553153,2.224386049,2.352974965
"PELI1",9.48065678,8.80498075933333,9.92723378933333,10.09331275,8.801593356,8.961796355
"PELI2",7.945185907,7.8338302,8.431238805,7.870242892,7.460577664,7.715354257
"PELI3",4.2941679775,4.107716598,3.860922156,3.4700089285,3.453368575,3.194397477
"PELP1",5.062348193,5.271596076,4.882373134,5.514804253,5.670097321,5.438181042
"PEPD",7.837497005,7.159029738,7.812265066,7.194094454,7.366761996,7.061698919
"PER1",6.35481136466667,4.81597512766667,7.20666189266667,5.21843875866667,4.68025369466667,6.25855453366667
"PER2",5.1900691055,5.3333757305,5.3427713745,4.570557035,4.659403419,4.634014611
